Date,UserID,ItemID,Event
2022-01-19 17:59:49,2319,1455,description
2022-01-19 17:59:51,1319,575,visit_brand_shop
2022-01-19 17:59:52,2298,1773,description
2022-01-19 18:00:21,2319,1455,more_details
2022-01-19 18:00:39,2298,1773,category
2022-01-19 18:01:14,2319,1455,visit_brand_shop
2022-01-19 18:01:15,1319,575,category
2022-01-19 18:03:57,2319,1455,category
2022-01-19 18:04:52,889,416,description
2022-01-19 18:05:10,889,416,more_details
2022-01-19 18:06:33,415,1565,description
2022-01-19 18:07:05,2643,1328,description
2022-01-19 18:07:28,889,416,category
2022-01-19 18:08:04,415,1565,visit_brand_shop
2022-01-19 18:08:21,920,1733,description
2022-01-19 18:09:46,415,1565,category
2022-01-19 18:09:57,889,416,read_review
2022-01-19 18:10:03,2643,1328,more_details
2022-01-19 18:10:36,2643,1328,category
2022-01-19 18:11:57,2385,91,description
2022-01-19 18:12:39,2643,1328,read_review
2022-01-19 18:14:07,2385,91,category
2022-01-19 18:18:48,1972,492,description
2022-01-19 18:19:49,1972,492,category
2022-01-19 18:27:38,603,1976,description
2022-01-19 18:28:11,603,1976,visit_brand_shop
2022-01-19 18:28:33,2005,428,description
2022-01-19 18:28:41,603,1976,category
2022-01-19 18:28:54,799,1208,description
2022-01-19 18:29:46,2005,428,more_details
2022-01-19 18:30:44,799,1208,more_details
2022-01-19 18:32:24,799,1208,category
2022-01-19 18:32:27,2005,428,category
2022-01-19 18:33:54,2005,428,read_review
2022-01-19 18:36:31,103,397,description
2022-01-19 18:37:54,103,397,more_details
2022-01-19 18:40:14,103,397,visit_brand_shop
2022-01-19 18:45:53,974,354,description
2022-01-19 18:46:47,974,354,more_details
2022-01-19 18:48:21,1262,406,description
2022-01-19 18:48:34,974,354,visit_brand_shop
2022-01-19 18:51:18,1902,1858,description
2022-01-19 18:52:40,334,514,description
2022-01-19 18:52:56,1902,1858,category
2022-01-19 18:53:01,1902,1858,read_review
2022-01-19 18:54:02,334,514,visit_brand_shop
2022-01-19 18:55:04,334,514,category
2022-01-19 18:57:26,857,1573,description
2022-01-19 18:58:06,1890,1792,description
2022-01-19 19:00:39,1890,1792,category
2022-01-19 19:01:09,2998,1965,description
2022-01-19 19:01:57,2998,1965,more_details
2022-01-19 19:03:08,2304,1845,description
2022-01-19 19:03:19,2123,886,description
2022-01-19 19:05:05,2123,886,more_details
2022-01-19 19:05:51,2304,1845,category
2022-01-19 19:22:45,504,330,description
2022-01-19 19:25:24,504,330,more_details
2022-01-19 19:27:48,504,330,visit_brand_shop
2022-01-19 19:30:46,504,330,category
2022-01-19 19:38:31,2299,1575,description
2022-01-19 19:40:10,2299,1575,more_details
2022-01-19 19:40:54,180,1674,description
2022-01-19 19:40:55,1632,773,description
2022-01-19 19:41:21,1632,773,visit_brand_shop
2022-01-19 19:41:35,180,1674,visit_brand_shop
2022-01-19 19:43:12,180,1674,category
2022-01-19 19:43:58,458,773,description
2022-01-19 19:45:47,458,773,more_details
2022-01-19 19:46:44,458,773,category
2022-01-19 20:02:36,953,628,description
2022-01-19 20:03:43,953,628,category
2022-01-19 20:06:42,953,628,read_review
2022-01-19 20:16:25,1247,404,description
2022-01-19 20:18:58,1247,404,read_review
2022-01-19 20:23:20,562,224,description
2022-01-19 20:24:48,2989,1421,description
2022-01-19 20:24:54,2989,1421,more_details
2022-01-19 20:25:36,562,224,more_details
2022-01-19 20:27:08,2989,1421,visit_brand_shop
2022-01-19 20:27:50,562,224,category
2022-01-19 20:28:16,2893,359,description
2022-01-19 20:34:05,2412,1697,description
2022-01-19 20:36:27,724,484,description
2022-01-19 20:36:58,2412,1697,more_details
2022-01-19 20:37:03,724,484,more_details
2022-01-19 20:38:01,2283,333,description
2022-01-19 20:38:02,724,484,visit_brand_shop
2022-01-19 20:38:35,2412,1697,category
2022-01-19 20:38:35,2283,333,visit_brand_shop
2022-01-19 20:39:34,2283,333,category
2022-01-19 20:40:50,724,484,read_review
2022-01-19 20:47:13,1805,31,description
2022-01-19 20:48:45,1805,31,category
2022-01-19 20:49:26,1805,31,read_review
2022-01-19 20:56:46,2024,1050,description
2022-01-19 20:58:17,1686,1518,description
2022-01-19 20:58:45,2024,1050,visit_brand_shop
2022-01-19 20:59:34,1686,1518,category
2022-01-19 21:02:21,1686,1518,read_review
2022-01-19 21:04:07,576,887,description
2022-01-19 21:04:36,576,887,visit_brand_shop
2022-01-19 21:07:12,1341,484,description
2022-01-19 21:07:34,576,887,category
2022-01-19 21:07:56,576,887,read_review
2022-01-19 21:08:15,1341,484,more_details
2022-01-19 21:08:35,1603,1784,description
2022-01-19 21:08:50,1603,1784,more_details
2022-01-19 21:10:28,1603,1784,visit_brand_shop
2022-01-19 21:10:50,1341,484,visit_brand_shop
2022-01-19 21:12:31,1684,677,description
2022-01-19 21:13:05,1341,484,category
2022-01-19 21:13:22,1603,1784,category
2022-01-19 21:13:28,1684,677,more_details
2022-01-19 21:14:54,1684,677,visit_brand_shop
2022-01-19 21:15:39,1684,677,read_review
2022-01-19 21:22:02,262,1197,description
2022-01-19 21:24:24,642,1091,description
2022-01-19 21:24:29,262,1197,visit_brand_shop
2022-01-19 21:26:26,262,1197,category
2022-01-19 21:26:29,642,1091,more_details
2022-01-19 21:26:49,642,1091,visit_brand_shop
2022-01-19 21:28:31,642,1091,category
2022-01-19 21:35:41,1273,515,description
2022-01-19 21:38:27,1273,515,category
2022-01-19 21:40:00,425,1187,description
2022-01-19 21:42:20,425,1187,more_details
2022-01-19 21:43:44,425,1187,category
2022-01-19 21:44:05,49,900,description
2022-01-19 21:44:23,49,900,read_review
2022-01-19 21:49:23,301,483,description
2022-01-19 21:50:03,1566,1430,description
2022-01-19 21:50:04,301,483,category
2022-01-19 21:51:10,1566,1430,more_details
2022-01-19 21:51:54,1566,1430,category
2022-01-19 21:52:55,1566,1430,read_review
2022-01-19 21:55:01,813,1217,description
2022-01-19 21:55:32,813,1217,category
2022-01-19 21:57:48,813,1217,read_review
2022-01-19 21:59:01,2638,1968,description
2022-01-19 22:00:02,2310,808,description
2022-01-19 22:00:22,2310,808,category
2022-01-19 22:01:18,2638,1968,visit_brand_shop
2022-01-19 22:01:43,2310,808,read_review
2022-01-19 22:02:33,2638,1968,category
2022-01-19 22:05:00,2619,947,description
2022-01-19 22:05:34,2619,947,visit_brand_shop
2022-01-19 22:07:36,2186,485,description
2022-01-19 22:08:31,2619,947,category
2022-01-19 22:08:57,622,729,description
2022-01-19 22:10:03,2186,485,read_review
2022-01-19 22:10:27,622,729,category
2022-01-19 22:11:17,2619,947,read_review
2022-01-19 22:12:55,2661,146,description
2022-01-19 22:15:04,2661,146,more_details
2022-01-19 22:16:09,2661,146,category
2022-01-19 22:17:50,2661,146,read_review
2022-01-19 22:23:00,606,945,description
2022-01-19 22:23:55,606,945,visit_brand_shop
2022-01-19 22:24:33,667,1745,description
2022-01-19 22:24:42,2678,7,description
2022-01-19 22:25:57,2678,7,more_details
2022-01-19 22:26:50,2678,7,category
2022-01-19 22:27:00,667,1745,more_details
2022-01-19 22:28:05,667,1745,visit_brand_shop
2022-01-19 22:30:03,667,1745,category
2022-01-19 22:31:46,682,1713,description
2022-01-19 22:34:27,682,1713,visit_brand_shop
2022-01-19 22:35:49,682,1713,category
2022-01-19 22:43:42,2887,422,description
2022-01-19 22:43:51,2887,422,visit_brand_shop
2022-01-19 22:45:18,2887,422,category
2022-01-19 22:48:00,2480,1351,description
2022-01-19 22:50:13,1660,246,description
2022-01-19 22:50:15,2480,1351,visit_brand_shop
2022-01-19 22:51:41,2480,1351,category
2022-01-19 22:53:07,1660,246,visit_brand_shop
2022-01-19 22:54:19,1660,246,category
2022-01-19 22:57:25,2818,1849,description
2022-01-19 22:57:31,2818,1849,more_details
2022-01-19 22:59:23,2818,1849,visit_brand_shop
2022-01-19 23:06:11,1825,1149,description
2022-01-19 23:07:38,1825,1149,visit_brand_shop
2022-01-19 23:08:58,1202,608,description
2022-01-19 23:09:23,1825,1149,category
2022-01-19 23:10:02,1202,608,visit_brand_shop
2022-01-19 23:10:49,256,1418,description
2022-01-19 23:12:08,1202,608,category
2022-01-19 23:12:44,256,1418,visit_brand_shop
2022-01-19 23:17:25,24,1554,description
2022-01-19 23:17:52,854,546,description
2022-01-19 23:17:55,24,1554,visit_brand_shop
2022-01-19 23:19:11,854,546,more_details
2022-01-19 23:20:24,854,546,category
2022-01-19 23:35:12,1260,88,description
2022-01-19 23:37:04,1260,88,visit_brand_shop
2022-01-19 23:38:16,2461,553,description
2022-01-19 23:38:42,1260,88,category
2022-01-19 23:38:42,252,1976,description
2022-01-19 23:39:28,252,1976,more_details
2022-01-19 23:39:35,252,1976,visit_brand_shop
2022-01-19 23:41:59,252,1976,category
2022-01-19 23:43:49,252,1976,read_review
2022-01-19 23:45:05,1494,1352,description
2022-01-19 23:45:36,895,1712,description
2022-01-19 23:46:01,895,1712,category
2022-01-19 23:46:13,705,1462,description
2022-01-19 23:47:31,1494,1352,category
2022-01-19 23:49:09,705,1462,category
2022-01-19 23:50:38,949,1846,description
2022-01-19 23:50:44,949,1846,visit_brand_shop
2022-01-19 23:51:03,949,1846,category
2022-01-20 00:00:26,109,1674,description
2022-01-20 00:02:05,109,1674,category
2022-01-20 00:11:21,1490,655,description
2022-01-20 00:12:24,1490,655,more_details
2022-01-20 00:12:50,1490,655,visit_brand_shop
2022-01-20 00:15:27,1490,655,category
2022-01-20 00:35:10,840,1354,description
2022-01-20 00:36:35,840,1354,visit_brand_shop
2022-01-20 00:37:14,840,1354,category
2022-01-20 00:46:02,591,1448,description
2022-01-20 00:46:41,2787,957,description
2022-01-20 00:46:56,591,1448,read_review
2022-01-20 00:47:03,2787,957,more_details
2022-01-20 00:49:54,2787,957,visit_brand_shop
2022-01-20 00:56:44,2819,1072,description
2022-01-20 00:57:36,2850,978,description
2022-01-20 00:57:52,1175,1881,description
2022-01-20 00:59:20,1175,1881,read_review
2022-01-20 00:59:37,2850,978,visit_brand_shop
2022-01-20 00:59:40,2819,1072,more_details
2022-01-20 01:01:58,2850,978,read_review
2022-01-20 01:01:59,2819,1072,visit_brand_shop
2022-01-20 01:04:05,2819,1072,category
2022-01-20 01:07:28,275,1144,description
2022-01-20 01:08:25,275,1144,category
2022-01-20 01:11:28,1188,1767,description
2022-01-20 01:12:53,1188,1767,more_details
2022-01-20 01:15:00,1188,1767,category
2022-01-20 01:29:54,2889,1450,description
2022-01-20 01:31:43,2889,1450,more_details
2022-01-20 01:33:49,2474,11,description
2022-01-20 01:34:35,2889,1450,category
2022-01-20 01:36:15,2474,11,category
2022-01-20 01:37:36,1758,119,description
2022-01-20 01:38:27,1758,119,visit_brand_shop
2022-01-20 01:39:19,1758,119,category
2022-01-20 01:42:36,260,561,description
2022-01-20 01:42:55,260,561,visit_brand_shop
2022-01-20 01:43:15,260,561,category
2022-01-20 01:52:36,709,705,description
2022-01-20 01:53:13,709,705,visit_brand_shop
2022-01-20 01:55:14,709,705,category
2022-01-20 01:55:35,709,705,read_review
2022-01-20 01:56:57,921,1232,description
2022-01-20 01:59:37,85,1846,description
2022-01-20 01:59:49,921,1232,visit_brand_shop
2022-01-20 02:01:00,85,1846,read_review
2022-01-20 02:01:53,921,1232,category
2022-01-20 02:06:48,2405,1072,description
2022-01-20 02:07:10,1643,499,description
2022-01-20 02:08:39,2405,1072,category
2022-01-20 02:09:10,1643,499,visit_brand_shop
2022-01-20 02:10:37,225,574,description
2022-01-20 02:10:44,225,574,more_details
2022-01-20 02:10:49,2405,1072,read_review
2022-01-20 02:11:22,225,574,visit_brand_shop
2022-01-20 02:11:31,1643,499,category
2022-01-20 02:12:51,225,574,category
2022-01-20 02:13:01,2099,1826,description
2022-01-20 02:13:27,1835,1457,description
2022-01-20 02:14:24,2099,1826,category
2022-01-20 02:14:43,1253,74,description
2022-01-20 02:15:19,317,309,description
2022-01-20 02:15:54,1835,1457,read_review
2022-01-20 02:15:59,317,309,visit_brand_shop
2022-01-20 02:16:18,1253,74,category
2022-01-20 02:18:10,317,309,category
2022-01-20 02:19:07,2532,1969,description
2022-01-20 02:23:01,2138,361,description
2022-01-20 02:23:15,2138,361,more_details
2022-01-20 02:24:33,2138,361,category
2022-01-20 02:38:42,1860,1816,description
2022-01-20 02:39:48,1860,1816,more_details
2022-01-20 02:40:02,1860,1816,visit_brand_shop
2022-01-20 02:40:46,1860,1816,read_review
2022-01-20 02:40:50,2604,1649,description
2022-01-20 02:41:54,2604,1649,more_details
2022-01-20 02:43:06,2604,1649,visit_brand_shop
2022-01-20 02:43:15,2604,1649,category
2022-01-20 02:44:04,346,1421,description
2022-01-20 02:45:53,346,1421,category
2022-01-20 02:46:49,2524,1019,description
2022-01-20 02:46:57,2524,1019,visit_brand_shop
2022-01-20 02:47:50,2524,1019,category
2022-01-20 02:50:40,1938,859,description
2022-01-20 02:51:35,1938,859,more_details
2022-01-20 02:52:16,1967,276,description
2022-01-20 02:53:36,1938,859,visit_brand_shop
2022-01-20 02:54:54,1967,276,category
2022-01-20 02:55:33,2462,1730,description
2022-01-20 03:05:39,2822,1475,description
2022-01-20 03:07:12,428,1813,description
2022-01-20 03:07:39,783,162,description
2022-01-20 03:08:11,2822,1475,category
2022-01-20 03:08:43,428,1813,more_details
2022-01-20 03:09:15,428,1813,category
2022-01-20 03:09:56,634,622,description
2022-01-20 03:11:49,1705,1106,description
2022-01-20 03:13:51,1705,1106,more_details
2022-01-20 03:14:41,1705,1106,visit_brand_shop
2022-01-20 03:15:11,1881,1117,description
2022-01-20 03:16:27,1881,1117,visit_brand_shop
2022-01-20 03:16:53,1705,1106,category
2022-01-20 03:17:53,1881,1117,category
2022-01-20 03:24:41,2983,1415,description
2022-01-20 03:26:28,2983,1415,more_details
2022-01-20 03:27:47,2983,1415,visit_brand_shop
2022-01-20 03:29:31,2983,1415,category
2022-01-20 03:32:42,401,607,description
2022-01-20 03:33:01,1766,752,description
2022-01-20 03:34:41,401,607,more_details
2022-01-20 03:35:58,1766,752,category
2022-01-20 03:37:15,401,607,visit_brand_shop
2022-01-20 03:38:36,2623,1262,description
2022-01-20 03:39:07,401,607,category
2022-01-20 03:39:40,588,733,description
2022-01-20 03:39:50,2570,561,description
2022-01-20 03:41:06,2570,561,more_details
2022-01-20 03:42:33,588,733,more_details
2022-01-20 03:42:56,588,733,visit_brand_shop
2022-01-20 03:43:44,2570,561,category
2022-01-20 03:45:46,588,733,category
2022-01-20 03:47:38,1400,18,description
2022-01-20 03:48:14,1400,18,more_details
2022-01-20 03:50:10,1400,18,category
2022-01-20 03:50:11,2791,1943,description
2022-01-20 03:50:40,2791,1943,more_details
2022-01-20 03:53:17,2791,1943,visit_brand_shop
2022-01-20 03:53:52,1207,1783,description
2022-01-20 03:56:14,1207,1783,more_details
2022-01-20 03:56:39,1207,1783,visit_brand_shop
2022-01-20 03:56:48,1207,1783,read_review
2022-01-20 04:01:18,1591,222,description
2022-01-20 04:02:11,1591,222,visit_brand_shop
2022-01-20 04:02:27,1591,222,category
2022-01-20 04:05:42,2986,1533,description
2022-01-20 04:08:17,2986,1533,more_details
2022-01-20 04:11:10,2986,1533,category
2022-01-20 04:28:00,2621,1254,description
2022-01-20 04:29:51,2769,1668,description
2022-01-20 04:30:10,2621,1254,more_details
2022-01-20 04:30:25,2769,1668,visit_brand_shop
2022-01-20 04:32:11,2769,1668,category
2022-01-20 04:33:08,2621,1254,category
2022-01-20 04:36:01,1800,1523,description
2022-01-20 04:36:47,1800,1523,more_details
2022-01-20 04:37:02,2592,767,description
2022-01-20 04:38:39,1800,1523,category
2022-01-20 04:39:30,2592,767,more_details
2022-01-20 04:39:51,2592,767,visit_brand_shop
2022-01-20 04:41:47,239,1485,description
2022-01-20 04:42:00,1885,1415,description
2022-01-20 04:42:22,1885,1415,visit_brand_shop
2022-01-20 04:43:25,239,1485,category
2022-01-20 04:43:45,1885,1415,category
2022-01-20 04:44:41,1290,1675,description
2022-01-20 04:46:38,1290,1675,more_details
2022-01-20 04:47:32,1290,1675,visit_brand_shop
2022-01-20 04:54:58,1430,1521,description
2022-01-20 04:54:58,613,1201,description
2022-01-20 04:56:37,1430,1521,more_details
2022-01-20 04:57:15,613,1201,category
2022-01-20 04:58:16,1430,1521,category
2022-01-20 05:00:34,1430,1521,read_review
2022-01-20 05:12:52,878,889,description
2022-01-20 05:13:35,878,889,visit_brand_shop
2022-01-20 05:14:24,878,889,category
2022-01-20 05:17:13,2424,164,description
2022-01-20 05:17:55,2424,164,more_details
2022-01-20 05:19:55,2424,164,category
2022-01-20 05:26:12,1094,1297,description
2022-01-20 05:28:09,1094,1297,more_details
2022-01-20 05:28:12,134,1577,description
2022-01-20 05:30:00,1094,1297,visit_brand_shop
2022-01-20 05:30:42,1101,1586,description
2022-01-20 05:32:14,1094,1297,category
2022-01-20 05:35:14,1676,828,description
2022-01-20 05:37:23,1676,828,visit_brand_shop
2022-01-20 05:38:45,1676,828,category
2022-01-20 05:39:36,174,1002,description
2022-01-20 05:41:31,174,1002,more_details
2022-01-20 05:41:40,1676,828,read_review
2022-01-20 05:41:40,174,1002,visit_brand_shop
2022-01-20 05:42:03,174,1002,category
2022-01-20 05:44:28,166,1026,description
2022-01-20 05:45:31,166,1026,visit_brand_shop
2022-01-20 05:45:37,166,1026,category
2022-01-20 05:46:10,144,715,description
2022-01-20 05:48:14,1207,531,description
2022-01-20 05:48:26,144,715,visit_brand_shop
2022-01-20 05:49:02,144,715,category
2022-01-20 05:49:05,1207,531,category
2022-01-20 05:50:29,1290,607,description
2022-01-20 05:51:52,2619,1820,description
2022-01-20 05:53:00,1290,607,category
2022-01-20 05:53:35,2619,1820,visit_brand_shop
2022-01-20 05:53:41,1290,607,read_review
2022-01-20 05:56:11,2619,1820,category
2022-01-20 05:56:24,1508,296,description
2022-01-20 05:59:12,1508,296,visit_brand_shop
2022-01-20 05:59:30,2899,134,description
2022-01-20 06:00:19,2899,134,category
2022-01-20 06:11:21,2833,705,description
2022-01-20 06:11:57,2449,1306,description
2022-01-20 06:12:12,2833,705,visit_brand_shop
2022-01-20 06:15:18,2567,1536,description
2022-01-20 06:16:58,1147,1255,description
2022-01-20 06:18:10,2567,1536,visit_brand_shop
2022-01-20 06:18:26,2567,1536,category
2022-01-20 06:19:25,1147,1255,read_review
2022-01-20 06:20:09,2567,1536,read_review
2022-01-20 06:33:26,1873,484,description
2022-01-20 06:34:34,1873,484,more_details
2022-01-20 06:36:11,2484,421,description
2022-01-20 06:36:49,1873,484,category
2022-01-20 06:37:07,2484,421,visit_brand_shop
2022-01-20 06:37:47,1489,849,description
2022-01-20 06:38:01,2484,421,category
2022-01-20 06:40:10,1725,1776,description
2022-01-20 06:40:20,1489,849,category
2022-01-20 06:43:13,1489,849,read_review
2022-01-20 06:49:08,618,1019,description
2022-01-20 07:03:17,2090,88,description
2022-01-20 07:03:53,519,164,description
2022-01-20 07:03:59,519,164,visit_brand_shop
2022-01-20 07:04:13,2090,88,more_details
2022-01-20 07:04:25,2160,25,description
2022-01-20 07:05:52,2160,25,visit_brand_shop
2022-01-20 07:06:40,2090,88,category
2022-01-20 07:06:55,519,164,category
2022-01-20 07:07:01,2160,25,category
2022-01-20 07:07:18,1887,1332,description
2022-01-20 07:07:35,1887,1332,more_details
2022-01-20 07:09:41,2160,25,read_review
2022-01-20 07:12:10,631,191,description
2022-01-20 07:12:44,631,191,category
2022-01-20 07:13:29,2914,768,description
2022-01-20 07:15:05,2914,768,category
2022-01-20 07:18:01,1272,1937,description
2022-01-20 07:20:10,1272,1937,visit_brand_shop
2022-01-20 07:23:01,1272,1937,category
2022-01-20 07:27:44,1567,751,description
2022-01-20 07:28:01,726,531,description
2022-01-20 07:28:41,726,531,more_details
2022-01-20 07:29:48,1567,751,visit_brand_shop
2022-01-20 07:30:02,1706,1091,description
2022-01-20 07:30:39,1567,751,category
2022-01-20 07:31:14,1706,1091,category
2022-01-20 07:32:23,1644,951,description
2022-01-20 07:34:33,1644,951,visit_brand_shop
2022-01-20 07:35:03,1644,951,category
2022-01-20 07:35:37,1347,300,description
2022-01-20 07:38:07,1347,300,category
2022-01-20 07:43:00,1461,1913,description
2022-01-20 07:44:44,1461,1913,visit_brand_shop
2022-01-20 07:46:16,1461,1913,category
2022-01-20 07:52:35,2445,1389,description
2022-01-20 07:53:06,1752,1377,description
2022-01-20 07:54:08,1752,1377,visit_brand_shop
2022-01-20 07:54:19,2445,1389,category
2022-01-20 07:55:14,1752,1377,category
2022-01-20 07:56:21,1150,1654,description
2022-01-20 08:04:27,1231,1461,description
2022-01-20 08:06:52,1231,1461,visit_brand_shop
2022-01-20 08:06:57,680,816,description
2022-01-20 08:09:12,1231,1461,category
2022-01-20 08:12:10,1184,1055,description
2022-01-20 08:13:21,1184,1055,visit_brand_shop
2022-01-20 08:14:08,570,652,description
2022-01-20 08:14:54,1184,1055,category
2022-01-20 08:15:08,570,652,visit_brand_shop
2022-01-20 08:16:22,570,652,category
2022-01-20 08:19:18,570,652,read_review
2022-01-20 08:20:35,2078,88,description
2022-01-20 08:23:21,2078,88,category
2022-01-20 08:24:26,2078,88,read_review
2022-01-20 08:27:05,1208,1014,description
2022-01-20 08:28:09,1208,1014,visit_brand_shop
2022-01-20 08:30:07,681,907,description
2022-01-20 08:31:05,1208,1014,category
2022-01-20 08:31:14,681,907,more_details
2022-01-20 08:35:20,821,407,description
2022-01-20 08:38:06,821,407,more_details
2022-01-20 08:38:16,2365,830,description
2022-01-20 08:38:45,1742,578,description
2022-01-20 08:39:20,1797,1031,description
2022-01-20 08:40:00,1742,578,more_details
2022-01-20 08:40:00,2365,830,more_details
2022-01-20 08:40:08,821,407,visit_brand_shop
2022-01-20 08:40:43,1797,1031,more_details
2022-01-20 08:41:10,2365,830,category
2022-01-20 08:41:18,1797,1031,category
2022-01-20 09:04:33,2740,650,description
2022-01-20 09:07:29,2740,650,visit_brand_shop
2022-01-20 09:07:36,2131,1099,description
2022-01-20 09:08:41,2740,650,category
2022-01-20 09:09:46,2131,1099,visit_brand_shop
2022-01-20 09:10:35,2131,1099,category
2022-01-20 09:11:38,1883,646,description
2022-01-20 09:13:05,2131,1099,read_review
2022-01-20 09:13:45,1883,646,category
2022-01-20 09:20:35,979,1122,description
2022-01-20 09:28:07,123,1436,description
2022-01-20 09:30:09,123,1436,visit_brand_shop
2022-01-20 09:32:02,123,1436,read_review
2022-01-20 09:33:14,721,374,description
2022-01-20 09:34:21,721,374,visit_brand_shop
2022-01-20 09:35:32,721,374,category
2022-01-20 09:40:37,1704,1413,description
2022-01-20 09:41:55,1704,1413,category
2022-01-20 09:44:19,1704,1413,read_review
2022-01-20 09:45:53,2439,293,description
2022-01-20 09:47:14,2439,293,category
2022-01-20 09:48:35,428,1192,description
2022-01-20 09:50:02,428,1192,category
2022-01-20 09:53:07,627,15,description
2022-01-20 09:55:58,627,15,more_details
2022-01-20 09:56:16,1046,1258,description
2022-01-20 09:56:39,694,966,description
2022-01-20 09:57:35,627,15,visit_brand_shop
2022-01-20 09:57:47,694,966,visit_brand_shop
2022-01-20 09:58:31,654,1937,description
2022-01-20 09:58:44,1046,1258,more_details
2022-01-20 09:58:53,627,15,category
2022-01-20 09:59:04,2332,414,description
2022-01-20 09:59:22,654,1937,more_details
2022-01-20 09:59:26,694,966,category
2022-01-20 09:59:47,1046,1258,category
2022-01-20 09:59:59,654,1937,visit_brand_shop
2022-01-20 10:00:03,1046,1258,read_review
2022-01-20 10:02:46,654,1937,category
2022-01-20 10:04:11,1093,900,description
2022-01-20 10:04:18,1093,900,visit_brand_shop
2022-01-20 10:05:17,582,1006,description
2022-01-20 10:05:43,1093,900,category
2022-01-20 10:05:46,78,1439,description
2022-01-20 10:06:39,582,1006,more_details
2022-01-20 10:07:41,78,1439,category
2022-01-20 10:07:45,582,1006,visit_brand_shop
2022-01-20 10:07:56,78,1439,read_review
2022-01-20 10:09:16,582,1006,category
2022-01-20 10:10:29,2311,1294,description
2022-01-20 10:11:41,2311,1294,visit_brand_shop
2022-01-20 10:12:21,2327,448,description
2022-01-20 10:14:06,2327,448,category
2022-01-20 10:18:04,1845,1241,description
2022-01-20 10:18:54,1701,1712,description
2022-01-20 10:19:09,1701,1712,more_details
2022-01-20 10:19:41,1701,1712,visit_brand_shop
2022-01-20 10:20:41,1845,1241,more_details
2022-01-20 10:23:23,1845,1241,visit_brand_shop
2022-01-20 10:26:09,1845,1241,category
2022-01-20 10:29:00,1332,676,description
2022-01-20 10:31:24,1368,1053,description
2022-01-20 10:32:00,1332,676,visit_brand_shop
2022-01-20 10:33:19,1332,676,category
2022-01-20 10:34:33,2513,45,description
2022-01-20 10:36:09,1691,1770,description
2022-01-20 10:36:29,1691,1770,more_details
2022-01-20 10:36:29,2154,882,description
2022-01-20 10:36:30,2513,45,category
2022-01-20 10:36:54,1691,1770,visit_brand_shop
2022-01-20 10:36:55,2154,882,visit_brand_shop
2022-01-20 10:37:28,326,1260,description
2022-01-20 10:38:59,2154,882,category
2022-01-20 10:39:21,326,1260,visit_brand_shop
2022-01-20 10:39:34,1691,1770,category
2022-01-20 10:40:57,1691,1770,read_review
2022-01-20 10:42:20,326,1260,category
2022-01-20 10:43:22,1308,1074,description
2022-01-20 10:43:56,1308,1074,more_details
2022-01-20 10:44:37,1786,1340,description
2022-01-20 10:45:26,1786,1340,more_details
2022-01-20 10:45:33,1308,1074,category
2022-01-20 10:45:57,1697,415,description
2022-01-20 10:46:25,1697,415,category
2022-01-20 10:46:41,1786,1340,category
2022-01-20 10:53:01,2707,1378,description
2022-01-20 10:54:39,2707,1378,visit_brand_shop
2022-01-20 10:56:14,2094,487,description
2022-01-20 10:59:14,2094,487,category
2022-01-20 11:03:35,1801,1636,description
2022-01-20 11:04:54,1801,1636,more_details
2022-01-20 11:06:25,1801,1636,visit_brand_shop
2022-01-20 11:07:53,1785,1521,description
2022-01-20 11:08:22,1785,1521,visit_brand_shop
2022-01-20 11:08:41,1785,1521,category
2022-01-20 11:11:30,1067,141,description
2022-01-20 11:14:24,1067,141,more_details
2022-01-20 11:16:26,1067,141,visit_brand_shop
2022-01-20 11:20:18,1140,1587,description
2022-01-20 11:21:36,1140,1587,more_details
2022-01-20 11:23:27,2909,1511,description
2022-01-20 11:24:27,2331,1169,description
2022-01-20 11:25:06,2909,1511,category
2022-01-20 11:25:11,2331,1169,category
2022-01-20 11:25:47,2804,648,description
2022-01-20 11:26:02,1421,81,description
2022-01-20 11:27:11,1910,1540,description
2022-01-20 11:27:17,1910,1540,visit_brand_shop
2022-01-20 11:28:25,2804,648,visit_brand_shop
2022-01-20 11:28:27,1421,81,more_details
2022-01-20 11:30:00,1910,1540,category
2022-01-20 11:30:04,2804,648,category
2022-01-20 11:31:19,1421,81,visit_brand_shop
2022-01-20 11:31:34,1421,81,category
2022-01-20 11:43:34,2431,1794,description
2022-01-20 11:46:34,2431,1794,more_details
2022-01-20 11:48:01,2431,1794,category
2022-01-20 11:50:28,2221,1683,description
2022-01-20 11:52:08,2221,1683,visit_brand_shop
2022-01-20 11:59:20,2272,1738,description
2022-01-20 12:02:16,2272,1738,more_details
2022-01-20 12:05:12,2272,1738,visit_brand_shop
2022-01-20 12:05:24,2870,1112,description
2022-01-20 12:06:49,2272,1738,category
2022-01-20 12:08:16,2870,1112,more_details
2022-01-20 12:08:49,2870,1112,visit_brand_shop
2022-01-20 12:10:16,2388,1583,description
2022-01-20 12:11:06,853,1632,description
2022-01-20 12:11:33,2074,1041,description
2022-01-20 12:11:41,2870,1112,category
2022-01-20 12:11:45,2074,1041,visit_brand_shop
2022-01-20 12:12:07,2388,1583,more_details
2022-01-20 12:12:14,2074,1041,category
2022-01-20 12:12:52,2388,1583,category
2022-01-20 12:13:02,1157,742,description
